plan

{
target rectangle 		x 40 z 40 rot 0 width 64 height 64
floor			roman_large_town_underlay.cas greek_large_town_overlay.cas
ground_types		roman_large_town_ground.tga -352 -352 352 352
street_plan 		pathfinding_roman_large_town.cas


borders
	{
		; WALLS
		tower_straight,		128,	-288,	0,	0.500
		gateway,			-0,	288,	-180,	0.500
		gateway,			288,	0,	90,	0.500
		gateway,			-288,	0,	-90,	0.500
		gateway,			0,	-288,	0,	0.500
		straight_link,		224,	288,	-180,	0.500
		tower_external_corner_link,	-288,	288,	-90,	0.500
		straight_link,		-96,	288,	-180,	0.500
		straight_link,		-224,	288,	-180,	0.500
		straight_link,		96,	288,	-180,	0.500
		straight_link,		160,	288,	-180,	0.500
		straight_link,		-160,	288,	-180,	0.500
		straight,			64,	288,	-180,	0.500
		straight,			-64,	288,	-180,	0.500
		tower_straight,		-128,	288,	-180,	0.500
		straight,			-192,	288,	-180,	0.500
		tower_straight,		128,	288,	-180,	0.500
		straight,			192,	288,	-180,	0.500
		straight,			256,	288,	-180,	0.500
		straight,			-256,	288,	-180,	0.500
		tower_external_corner_link,	288,	288,	-180,	0.500
		straight,			288,	256,	90,	0.500
		straight,			288,	-64,	90,	0.500
		tower_straight,		288,	-128,	90,	0.500
		straight,			288,	-192,	90,	0.500
		straight,			288,	64,	90,	0.500
		straight_link,		288,	-224,	90,	0.500
		tower_external_corner_link,	288,	-288,	90,	0.500
		straight,			288,	-256,	90,	0.500
		straight_link,		288,	224,	90,	0.500
		straight,			288,	192,	90,	0.500
		tower_straight,		288,	128,	90,	0.500
		straight_link,		288,	-96,	90,	0.500
		straight_link,		288,	-160,	90,	0.500
		straight_link,		288,	96,	90,	0.500
		straight_link,		288,	160,	90,	0.500
		straight,			-288,	64,	-90,	0.500
		straight,			-288,	-64,	-90,	0.500
		straight,			-288,	256,	-90,	0.500
		tower_straight,		-288,	-128,	-90,	0.500
		straight,			-288,	-192,	-90,	0.500
		straight,			-288,	128,	-90,	0.500
		straight,			-288,	192,	-90,	0.500
		straight_link,		-288,	-224,	-90,	0.500
		straight,			-288,	-256,	-90,	0.500
		tower_external_corner_link,	-288,	-288,	0,	0.500
		straight_link,		-288,	96,	-90,	0.500
		straight_link,		-288,	-96,	-90,	0.500
		straight_link,		-288,	224,	-90,	0.500
		straight_link,		-288,	-160,	-90,	0.500
		straight_link,		-288,	160,	-90,	0.500
		straight_link,		96,	-288,	0,	0.500
		straight,			256,	-288,	0,	0.500
		straight,			-256,	-288,	0,	0.500
		straight_link,		224,	-288,	0,	0.500
		straight_link,		-224,	-288,	0,	0.500
		straight,			-192,	-288,	0,	0.500
		straight_link,		-160,	-288,	0,	0.500
		tower_straight,		-128,	-288,	0,	0.500
		straight_link,		-96,	-288,	0,	0.500
		straight,			192,	-288,	0,	0.500
		straight_link,		160,	-288,	0,	0.500
		straight,			-64,	-288,	0,	0.500
		straight,			64,	-288,	0,	0.500

	}

; road joiners

gateway_slot_into_roman_town,	320,	0,	0,	0
gateway_slot_into_roman_town,	0,	320,	90,	0
gateway_slot_into_roman_town,	-320,	0,	180,	0
gateway_slot_into_roman_town,	0,	-320,	-90,	0

slot_48x32_religious,	39.00,	137.00,	180.00,	0.50
slot_48x32_equestrian,	-31.00,	-23.00,	180.00,	0.50
slot_48x32_market,	127.22,	-94.96,	0.00,	0.50
slot_48x32_barracks,	-31.00,	23.00,	0.00,	0.50
slot_112x64_core_building,	63.00,	-40.00,	180.00,	0.50
slot_plaza_greek_64x64m,	40.00,	40.00,	0.00,	0.5
slot_48x32_missiles,		88,	-192,	-90,	0.5
slot_48x32_health,		-149,	-27,	180,	0.5
slot_48x32_smith,		164,	32,	-90,	0.5


; COLLISION

greek_large_town_collision_info,	0,	0,	0,	0



; AMBIENT


stoa,			115.56,		39.59,		180,	0.5
stoa,			-234,		-124.13,	-90,	0.5
stoa,			100.64,		-235,		0,	0.5
stoa,			233.18,		-37.67,		90,	0.5

greek_ambush_building,	74.96,	122.72,	90.00,	0.50

roman_statue,	-55.74,	90.09,	180.00,	0.50
roman_statue,	-155.95,	-206.25,	180.00,	0.50
roman_statue,	201.81,	114.63,	180.00,	0.50
roman_statue,	209.6,	-91.83,	115.00,	0.50
roman_statue,	165.51,	151.66,	-65.00,	0.50
roman_statue,	-220.01,	117.53,	180.00,	0.50

bouleuterion,	-184.94,	216.15,		90,	0.5
bouleuterion,	54.757,		183.212,		180,	0.5
bouleuterion,	205.92,		-121.04,	180,	0.5
bouleuterion,	-96.34,		-180.68,	90,	0.5

greek_semidetached_house,	-226.64,	223.22,	-90,	0.5
greek_semidetached_house,	63.13,		228.13,	180,	0.5
greek_semidetached_house,	-126.59,	-133.03,	180,	0.5
greek_semidetached_house,	193.76,		-27.71,		180,	0.5

greek_granary,		22.11,		79.37,	-90,	0.5
greek_granary,		129.1,		15.9,	90,	0.5
greek_granary,		142.64,		-233.48,	0,	0.5
greek_granary,		-175.64,	87.35,	0,	0.5
greek_granary,		220,		-75.07,	90,	0.5
greek_granary,		-90.08,		-130.22,	0,	0.5
greek_granary,		16.974,		197.295,	90,	0.5

greek_tenamentA_group,	147.67,	108.14,	-90.00,	0.50
greek_tenamentA_group,	211.01,	186.16,	175.00,	0.50
greek_tenamentA_group,	207.44,	-215.27,	-90.00,	0.50
